stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
360041,360041,10η ΠΑΛΑΤΙΑΝΗΣ,38.0292296,23.6931715,http://telematics.oasa.gr/#stationInfo_360041
360042,360042,ΜΟΥΣΙΚΟ ΣΧΟΛΕΙΟ ΙΛΙΟΥ,38.0455484,23.7284905,http://telematics.oasa.gr/#stationInfo_360042
360043,360043,ΓΕΦΥΡΑΚΙ,38.018065,23.708583,http://telematics.oasa.gr/#stationInfo_360043
360044,360044,ΚΑΦΕΝΕΙΟ,38.0205559,23.7098235,http://telematics.oasa.gr/#stationInfo_360044
360045,360045,ΦΟΥΡΝΟΣ,38.0226766,23.7105609,http://telematics.oasa.gr/#stationInfo_360045
360046,360046,ΑΓ. ΦΑΝΟΥΡΙΟΣ,38.0241963,23.7110971,http://telematics.oasa.gr/#stationInfo_360046
360047,360047,ΑΓ. ΤΡΙΑΔΑ,38.0263772,23.7103524,http://telematics.oasa.gr/#stationInfo_360047
360048,360048,ΠΛ.  ΔΑΣΚΑΛΑΣ,38.0275362,23.7100945,http://telematics.oasa.gr/#stationInfo_360048
360049,360049,ΑΓ. ΤΡΙΑΔΑ,38.0258932,23.7102988,http://telematics.oasa.gr/#stationInfo_360049
360050,360050,ΑΓ. ΦΑΝΟΥΡΙΟΣ,38.0242633,23.7108635,http://telematics.oasa.gr/#stationInfo_360050
360051,360051,ΦΟΥΡΝΟΣ,38.0230147,23.7105525,http://telematics.oasa.gr/#stationInfo_360051
360052,360052,ΚΑΦΕΝΕΙΟ,38.0206283,23.7096929,http://telematics.oasa.gr/#stationInfo_360052
360053,360053,ΓΕΦΥΡΑΚΙ,38.0185523,23.7084707,http://telematics.oasa.gr/#stationInfo_360053
360054,360054,13η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0215279,23.7018509,http://telematics.oasa.gr/#stationInfo_360054
360055,360055,14η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.023692,23.7022409,http://telematics.oasa.gr/#stationInfo_360055
360057,360057,13η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0208867,23.7013181,http://telematics.oasa.gr/#stationInfo_360057
360058,360058,ΠΛ. ΡΙΜΙΝΙ,38.0363589,23.7110439,http://telematics.oasa.gr/#stationInfo_360058
360060,360060,Λ. ΚΑΤΣΩΝΗ,38.041578,23.7076843,http://telematics.oasa.gr/#stationInfo_360060
360061,360061,ΕΠΤΑΝΗΣΟΥ,38.0436322,23.7074026,http://telematics.oasa.gr/#stationInfo_360061
360062,360062,ΣΧ. ΙΛΙΟΥ,38.0251612,23.7023034,http://telematics.oasa.gr/#stationInfo_360062
360063,360063,2η ΧΑΣΙΑΣ,38.0348857,23.7167587,http://telematics.oasa.gr/#stationInfo_360063
360064,360064,ΠΕΥΚΟ,38.036985,23.7164657,http://telematics.oasa.gr/#stationInfo_360064
360065,360065,4η ΧΑΣΙΑΣ,38.0388863,23.716333,http://telematics.oasa.gr/#stationInfo_360065
360066,360066,5η ΧΑΣΙΑΣ,38.0416979,23.7161626,http://telematics.oasa.gr/#stationInfo_360066
360067,360067,5η ΧΑΣΙΑΣ,38.0415127,23.7159136,http://telematics.oasa.gr/#stationInfo_360067
360068,360068,ΡΑΔΙΟΦΩΝΙΑ,38.0398408,23.7159669,http://telematics.oasa.gr/#stationInfo_360068
360069,360069,3η ΧΑΣΙΑΣ,38.0370653,23.7161235,http://telematics.oasa.gr/#stationInfo_360069
360070,360070,2η ΧΑΣΙΑΣ,38.0339839,23.716557,http://telematics.oasa.gr/#stationInfo_360070
360071,360071,ΠΟΛΥΤΕΚΝΩΝ,38.0298817,23.7014297,http://telematics.oasa.gr/#stationInfo_360071
360072,360072,ΔΕΗ,38.0295458,23.7149675,http://telematics.oasa.gr/#stationInfo_360072
360073,360073,ΓΕΦΥΡΑΚΙ,38.0299942,23.7140428,http://telematics.oasa.gr/#stationInfo_360073
360074,360074,ΔΕΗ,38.0290326,23.715186,http://telematics.oasa.gr/#stationInfo_360074
360075,360075,ΕΡΓΑΤΙΚΕΣ ΚΑΤΟΙΚΙΕΣ,38.0432315,23.7271745,http://telematics.oasa.gr/#stationInfo_360075
360076,360076,ΣΤ. ΠΡΟΑΣΤΙΑΚΟΥ ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ,38.0408284,23.7257615,http://telematics.oasa.gr/#stationInfo_360076
360077,360077,ΦΥΣΤΙΚΙΕΣ,38.0272583,23.6976119,http://telematics.oasa.gr/#stationInfo_360077
360078,360078,ΝΕΚΡΟΤΑΦΕΙΟ,38.0242497,23.6950306,http://telematics.oasa.gr/#stationInfo_360078
360079,360079,ΝΕΚΡΟΤΑΦΕΙΟ,38.0238455,23.6951626,http://telematics.oasa.gr/#stationInfo_360079
360080,360080,ΔΙΟΣ,38.0266768,23.7028669,http://telematics.oasa.gr/#stationInfo_360080
360081,360081,ΙΚΑΡΟΥ,38.0297017,23.7050766,http://telematics.oasa.gr/#stationInfo_360081
360082,360082,6η ΧΑΣΙΑΣ,38.0446086,23.7160032,http://telematics.oasa.gr/#stationInfo_360082
360083,360083,6η ΧΑΣΙΑΣ,38.043788,23.7158127,http://telematics.oasa.gr/#stationInfo_360083
360084,360084,ΕΦΟΡΙΑ,38.0281722,23.6990211,http://telematics.oasa.gr/#stationInfo_360084
360085,360085,ΠΡΙΑΜΟΥ,38.0429895,23.7062655,http://telematics.oasa.gr/#stationInfo_360085
360086,360086,ΠΕΡΣΕΦΟΝΗΣ,38.0406744,23.706742,http://telematics.oasa.gr/#stationInfo_360086
360087,360087,Ε.Ρ.Τ,38.0400042,23.7090809,http://telematics.oasa.gr/#stationInfo_360087
360088,360088,ΠΛ. ΡΙΜΙΝΙ,38.0358267,23.7108637,http://telematics.oasa.gr/#stationInfo_360088
360089,360089,1η ΡΙΜΙΝΙ,38.0336343,23.7136071,http://telematics.oasa.gr/#stationInfo_360089
360090,360090,ΑΛΑΜΑΝΑΣ,38.0265764,23.7059323,http://telematics.oasa.gr/#stationInfo_360090
360091,360091,7η ΧΑΣΙΑΣ,38.0465549,23.7157906,http://telematics.oasa.gr/#stationInfo_360091
360092,360092,ΣΙΔΕΡΑ,38.032924,23.7180424,http://telematics.oasa.gr/#stationInfo_360092
360093,360093,ΕΚΤΟΡΟΣ,38.0341136,23.7033497,http://telematics.oasa.gr/#stationInfo_360093
360094,360094,ΕΛΑΙΩΝ,38.036003,23.702043,http://telematics.oasa.gr/#stationInfo_360094
360095,360095,ΔΕΡΒΕΝΑΚΙΩΝ,38.0376851,23.7007598,http://telematics.oasa.gr/#stationInfo_360095
360096,360096,ΓΟΡΓΟΠΟΤΑΜΟΥ,38.0400485,23.6980266,http://telematics.oasa.gr/#stationInfo_360096
360097,360097,ΓΥΜΝΑΣΙΟ,38.0416386,23.6960599,http://telematics.oasa.gr/#stationInfo_360097
360098,360098,ΑΡΓΥΡΟΚΑΣΤΡΟΥ,38.0434591,23.6960296,http://telematics.oasa.gr/#stationInfo_360098
360099,360099,ΠΙΝΔΟΥ,38.0456009,23.6947443,http://telematics.oasa.gr/#stationInfo_360099
360100,360100,ΠΑΛ.ΤΕΡΜΑ,38.047244,23.6923783,http://telematics.oasa.gr/#stationInfo_360100
360101,360101,ΝΕΚΡΟΤΑΦΕΙΟ,38.0369125,23.7238844,http://telematics.oasa.gr/#stationInfo_360101
360102,360102,MΗΤΕΡΑ,38.0355772,23.7232741,http://telematics.oasa.gr/#stationInfo_360102
360103,360103,ΓΥΜΝΑΣΙΟ,38.0411434,23.6962443,http://telematics.oasa.gr/#stationInfo_360103
360104,360104,ΓΟΡΓΟΠΟΤΑΜΟΥ,38.0393378,23.6985537,http://telematics.oasa.gr/#stationInfo_360104
360105,360105,ΔΕΡΒΕΝΑΚΙΩΝ,38.0372886,23.7007843,http://telematics.oasa.gr/#stationInfo_360105
360106,360106,ΕΛΑΙΩΝ,38.0352196,23.702331,http://telematics.oasa.gr/#stationInfo_360106
360107,360107,ΜΑΝΑΚΗ,38.0328442,23.7028478,http://telematics.oasa.gr/#stationInfo_360107
360108,360108,ΔΩΔΕΚΑΝΗΣΟΥ,38.0426042,23.7145294,http://telematics.oasa.gr/#stationInfo_360108
360109,360109,ΡΕΜΑ,38.0426713,23.712455,http://telematics.oasa.gr/#stationInfo_360109
360110,360110,ΘΕΣΣΑΛΟΝΙΚΗΣ,38.0434576,23.7096712,http://telematics.oasa.gr/#stationInfo_360110
360111,360111,ΜΠΙΜΠΙΖΑ,38.0323663,23.7209919,http://telematics.oasa.gr/#stationInfo_360111
360112,360112,14η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0231882,23.7023037,http://telematics.oasa.gr/#stationInfo_360112
360113,360113,ΝΑΥΣΙΚΑ,38.0455109,23.7090363,http://telematics.oasa.gr/#stationInfo_360113
360114,360114,ΒΕΡΟΙΑΣ,38.0452671,23.7088321,http://telematics.oasa.gr/#stationInfo_360114
360115,360115,3η ΘΕΣΣΑΛΟΝΙΚΗΣ,38.0432319,23.7095353,http://telematics.oasa.gr/#stationInfo_360115
360116,360116,ΡΕΜΑ,38.0424367,23.712342,http://telematics.oasa.gr/#stationInfo_360116
360117,360117,ΔΩΔΕΚΑΝΗΣΟΥ,38.0423623,23.7151116,http://telematics.oasa.gr/#stationInfo_360117
360118,360118,ΕΛΑΙΩΝ,38.0425377,23.6952015,http://telematics.oasa.gr/#stationInfo_360118
360119,360119,ΑΛΣΟΣ,38.0484111,23.6906296,http://telematics.oasa.gr/#stationInfo_360119
360120,360120,ΣΧΟΛΕΙΑ,38.0473412,23.6882293,http://telematics.oasa.gr/#stationInfo_360120
360121,360121,2η ΚΛΕΙΣΟΥΡΑΣ,38.0469999,23.6920944,http://telematics.oasa.gr/#stationInfo_360121
360122,360122,ΝΥΜΦΑΙΟΥ,38.0287769,23.6958624,http://telematics.oasa.gr/#stationInfo_360122
360123,360123,ΑΓ. ΓΛΥΚΕΡΙΑΣ,38.0454595,23.6945482,http://telematics.oasa.gr/#stationInfo_360123
360124,360124,ΑΙΑΝΤΟΣ,38.0278896,23.7084907,http://telematics.oasa.gr/#stationInfo_360124
360125,360125,ΔΑΒΑΚΗ,38.0435123,23.6956533,http://telematics.oasa.gr/#stationInfo_360125
360126,360126,ΙΔΟΜΕΝΕΩΣ,38.0294089,23.6997794,http://telematics.oasa.gr/#stationInfo_360126
360127,360127,1η ΠΕΡΙΦΕΡΕΙΑΚΗ,38.049142,23.6863338,http://telematics.oasa.gr/#stationInfo_360127
360128,360128,2η ΠΕΡΙΦΕΡΕΙΑΚΗ,38.0502245,23.6847937,http://telematics.oasa.gr/#stationInfo_360128
360129,360129,ΟΛΥΜΠΟΥ,38.0244227,23.7060662,http://telematics.oasa.gr/#stationInfo_360129
360130,360130,2η ΠΕΡΙΦΕΡΕΙΑΚΗ,38.0499004,23.6848166,http://telematics.oasa.gr/#stationInfo_360130
360131,360131,8η ΑΝΑΠΗΡΩΝ,38.0490698,23.7159404,http://telematics.oasa.gr/#stationInfo_360131
360133,360133,ΣΙΔΕΡΑ,38.0329432,23.717822,http://telematics.oasa.gr/#stationInfo_360133
360135,360135,ΓΗΠΕΔΟ,38.0309093,23.6944406,http://telematics.oasa.gr/#stationInfo_360135
360136,360136,ΠΑΙΔΙΚΗ ΧΑΡΑ,38.0221702,23.7063714,http://telematics.oasa.gr/#stationInfo_360136
360137,360137,ΜΙΧΑΗΛ ΑΓΓΕΛΟΥ,38.0328855,23.6933868,http://telematics.oasa.gr/#stationInfo_360137
360138,360138,ΦΕΡΡΩΝ,38.0350035,23.6919281,http://telematics.oasa.gr/#stationInfo_360138
360139,360139,1η ΠΕΡΙΦΕΡΕΙΑΚΗ,38.0488681,23.6862511,http://telematics.oasa.gr/#stationInfo_360139
360140,360140,ΙΚΑ,38.0324923,23.7149874,http://telematics.oasa.gr/#stationInfo_360140
360141,360141,ΜΠΙΜΠΙΖΑ,38.0316865,23.7168849,http://telematics.oasa.gr/#stationInfo_360141
360142,360142,ΣΧΟΛΕΙΑ,38.0471649,23.6879199,http://telematics.oasa.gr/#stationInfo_360142
360143,360143,ΟΜΗΡΟΥ,38.0360156,23.6894966,http://telematics.oasa.gr/#stationInfo_360143
360144,360144,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,38.0328778,23.7088397,http://telematics.oasa.gr/#stationInfo_360144
360145,360145,ΙΦΙΓΕΝΕΙΑΣ,38.0359375,23.7082765,http://telematics.oasa.gr/#stationInfo_360145
360146,360146,ΕΡΜΙΟΝΗ,38.0381145,23.7066383,http://telematics.oasa.gr/#stationInfo_360146
360147,360147,ΠΑΤΡΟΚΛΟΥ,38.0319497,23.7066173,http://telematics.oasa.gr/#stationInfo_360147
360148,360148,ΚΟΜΝΗΝΟΥ,38.0352163,23.6905826,http://telematics.oasa.gr/#stationInfo_360148
360149,360149,ΧΡΥΣΟΛΩΡΑ,38.0292901,23.6956552,http://telematics.oasa.gr/#stationInfo_360149
360150,360150,ΠΑΥΛΟΥ ΜΕΛΑ,38.0315032,23.6940849,http://telematics.oasa.gr/#stationInfo_360150
360151,360151,ΑΓ. ΝΙΚΟΛΑΟΣ,38.0487768,23.696076,http://telematics.oasa.gr/#stationInfo_360151
360152,360152,ΘΗΒΩΝ,38.0275055,23.6991149,http://telematics.oasa.gr/#stationInfo_360152
360153,360153,ΑΧΑΙΩΝ,38.0263426,23.7025606,http://telematics.oasa.gr/#stationInfo_360153
360154,360154,ΘΕΡΜΟΠΥΛΩΝ,38.0238022,23.7030608,http://telematics.oasa.gr/#stationInfo_360154
360155,360155,ΑΛΑΜΑΝΑΣ,38.0224486,23.7059716,http://telematics.oasa.gr/#stationInfo_360155
360156,360156,ΔΙΟΓΕΝΟΥΣ,38.0207324,23.7080861,http://telematics.oasa.gr/#stationInfo_360156
360157,360157,ΦΟΥΡΝΟΣ,38.0212829,23.7083688,http://telematics.oasa.gr/#stationInfo_360157
360158,360158,ΑΛΑΜΑΝΑΣ,38.0227004,23.7057541,http://telematics.oasa.gr/#stationInfo_360158
360160,360160,ΠΟΛΥΤΕΚΝΩΝ,38.0275739,23.7012112,http://telematics.oasa.gr/#stationInfo_360160
360161,360161,ΟΛΥΜΠΟΥ,38.0246138,23.7032171,http://telematics.oasa.gr/#stationInfo_360161
360997,360997,ΜΑΚΕΔΟΝΙΑ,38.0422217,23.6949863,http://telematics.oasa.gr/#stationInfo_360997
360998,360998,1η ΚΛΕΙΣΟΥΡΑΣ,38.0478346,23.690746,http://telematics.oasa.gr/#stationInfo_360998
361005,361005,ΦΥΣΤΙΚΙΕΣ,38.0275303,23.6982603,http://telematics.oasa.gr/#stationInfo_361005
361006,361006,2η ΑΓ. ΓΕΩΡΓΙΟΥ,38.0269487,23.6894893,http://telematics.oasa.gr/#stationInfo_361006
361009,361009,ΠΡΙΑΜΟΥ,38.0338927,23.708729,http://telematics.oasa.gr/#stationInfo_361009
361010,361010,ΔΑΣΑΚΙ,38.0198774,23.7049451,http://telematics.oasa.gr/#stationInfo_361010
361011,361011,ΠΛΕΚΤΗΡΙΟ,38.0199352,23.7064259,http://telematics.oasa.gr/#stationInfo_361011
361012,361012,ΜΑΝΑΚΗ,38.0341539,23.7086596,http://telematics.oasa.gr/#stationInfo_361012
370001,370001,Γ ΝΕΚΡΟΤΑΦΕΙΟ,37.9756182,23.665556,http://telematics.oasa.gr/#stationInfo_370001
370002,370002,ΓΥΜΝΑΣΤΗΡΙΟ,37.9748658,23.6640565,http://telematics.oasa.gr/#stationInfo_370002
370003,370003,ΚΡΑΤΙΚΟ ΝΟΣΟΚΟΜΕΙΟ,37.9736461,23.6617064,http://telematics.oasa.gr/#stationInfo_370003
370004,370004,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,37.972703,23.659053,http://telematics.oasa.gr/#stationInfo_370004
370005,370005,ΦΑΡΜΑΚΕΙΟ,37.9716461,23.6557816,http://telematics.oasa.gr/#stationInfo_370005
370006,370006,ΠΕΡΙΒΟΛΑΚΙ,37.9704317,23.6517351,http://telematics.oasa.gr/#stationInfo_370006
370007,370007,ΑΤΤΑΛΕΙΑΣ,37.9701699,23.6485599,http://telematics.oasa.gr/#stationInfo_370007
370008,370008,ΕΜΠΟΡΙΚΟ ΚΕΝΤΡΟ ΝΙΚΑΙΑΣ,37.9690783,23.6451952,http://telematics.oasa.gr/#stationInfo_370008
370009,370009,ΣΤΕΡΛΙΝΑ,37.9683596,23.6430013,http://telematics.oasa.gr/#stationInfo_370009
370010,370010,ΜΕΡΣΙΝΗΣ,37.967741,23.6411031,http://telematics.oasa.gr/#stationInfo_370010
370011,370011,ΦΡΥΓΙΑΣ,37.9667228,23.6382619,http://telematics.oasa.gr/#stationInfo_370011
370012,370012,25ης ΜΑΡΤΙΟΥ,37.9654111,23.6363829,http://telematics.oasa.gr/#stationInfo_370012
370013,370013,ΤΖΑΝΗ,37.9643581,23.6329758,http://telematics.oasa.gr/#stationInfo_370013
370014,370014,ΣΤΡΟΦΗ,37.9682669,23.6451421,http://telematics.oasa.gr/#stationInfo_370014
370015,370015,25ης ΜΑΡΤΙΟΥ,37.9648852,23.6356525,http://telematics.oasa.gr/#stationInfo_370015
370016,370016,ΦΡΥΓΙΑΣ,37.9659488,23.63863,http://telematics.oasa.gr/#stationInfo_370016
370017,370017,ΚΑΠΗ,37.983296,23.6319973,http://telematics.oasa.gr/#stationInfo_370017
370018,370018,ΝΙΚΟΜΗΔΕΙΑΣ,37.9667323,23.6413698,http://telematics.oasa.gr/#stationInfo_370018
370019,370019,ΟΑΕΔ,37.9671868,23.6426313,http://telematics.oasa.gr/#stationInfo_370019
370020,370020,ΕΜΠΟΡΙΚΟ ΚΕΝΤΡΟ ΝΙΚΑΙΑΣ,37.9682332,23.6459051,http://telematics.oasa.gr/#stationInfo_370020
370021,370021,ΑΤΤΑΛΕΙΑΣ,37.9694343,23.6497133,http://telematics.oasa.gr/#stationInfo_370021
370022,370022,ΠΕΡΙΒΟΛΑΚΙ,37.9706811,23.6537833,http://telematics.oasa.gr/#stationInfo_370022
370023,370023,ΦΑΡΜΑΚΕΙΟ,37.9715179,23.6563866,http://telematics.oasa.gr/#stationInfo_370023
370024,370024,ΑΛΣΟΣ,37.963784,23.635157,http://telematics.oasa.gr/#stationInfo_370024
370025,370025,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,37.9723817,23.6589785,http://telematics.oasa.gr/#stationInfo_370025
370026,370026,ΚΡΑΤΙΚΟ ΝΟΣΟΚΟΜΕΙΟ,37.973744,23.66257,http://telematics.oasa.gr/#stationInfo_370026
370027,370027,ΓΥΜΝΑΣΤΗΡΙΟ,37.9746869,23.6645355,http://telematics.oasa.gr/#stationInfo_370027
370028,370028,Γ ΝΕΚΡΟΤΑΦΕΙΟ,37.9754121,23.666001,http://telematics.oasa.gr/#stationInfo_370028
370029,370029,Γ ΝΕΚΡΟΤΑΦΕΙΟ,37.9755232,23.6670252,http://telematics.oasa.gr/#stationInfo_370029
370030,370030,ΟΑΕΔ,37.9736077,23.6653488,http://telematics.oasa.gr/#stationInfo_370030
370031,370031,ΠΛΑΣΤΙΓΓΕΣ,37.9709396,23.6640643,http://telematics.oasa.gr/#stationInfo_370031
370032,370032,ΜΕΘΕΝΙΤΗ,37.9695283,23.6633749,http://telematics.oasa.gr/#stationInfo_370032
370033,370033,ΑΣΠΡΑ ΧΩΜΑΤΑ,37.9672508,23.6612108,http://telematics.oasa.gr/#stationInfo_370033
370034,370034,ΜΕΛΙΣΣΑ,37.9650009,23.6592517,http://telematics.oasa.gr/#stationInfo_370034
370036,370036,Π. ΜΕΛΑ,37.9709493,23.6623324,http://telematics.oasa.gr/#stationInfo_370036
370037,370037,ΓΗΠΕΔΟ,37.9783166,23.6605337,http://telematics.oasa.gr/#stationInfo_370037
370040,370040,ΚΟΡΥΔΑΛΛΟΣ,37.9790488,23.6400232,http://telematics.oasa.gr/#stationInfo_370040
370041,370041,ΓΗΠΕΔΟ,37.978205,23.6352678,http://telematics.oasa.gr/#stationInfo_370041
370042,370042,ΚΟΡΑΗ,37.9780343,23.6325473,http://telematics.oasa.gr/#stationInfo_370042
370043,370043,ΣΑΜΟΥ,37.9780074,23.629735,http://telematics.oasa.gr/#stationInfo_370043
370044,370044,ΑΚΡΟΠΟΛΕΩΣ,37.9778102,23.6329356,http://telematics.oasa.gr/#stationInfo_370044
370045,370045,ΓΗΠΕΔΟ,37.9778621,23.6351443,http://telematics.oasa.gr/#stationInfo_370045
370046,370046,ΣΤΡΟΦΗ ΚΟΡΥΔΑΛΛΟΥ,37.9789578,23.6410416,http://telematics.oasa.gr/#stationInfo_370046
370047,370047,ΠΛ. ΑΡΕΩΣ,37.9781834,23.6612289,http://telematics.oasa.gr/#stationInfo_370047
370048,370048,ΠΑΤΜΟΥ,37.9771103,23.6641487,http://telematics.oasa.gr/#stationInfo_370048
370049,370049,Γ ΝΕΚΡΟΤΑΦΕΙΟ - ΓΡ. ΛΑΜΠΡΑΚΗ,37.9762695,23.6664184,http://telematics.oasa.gr/#stationInfo_370049
370050,370050,ΑΓ. ΤΡΙΑΔΑΣ,37.9758479,23.6607956,http://telematics.oasa.gr/#stationInfo_370050
370052,370052,Π. ΡΑΛΛΗ,37.9683444,23.6469292,http://telematics.oasa.gr/#stationInfo_370052
370053,370053,ΑΓ. ΓΕΩΡΓΙΟΣ,37.9711971,23.6454582,http://telematics.oasa.gr/#stationInfo_370053
370054,370054,ΦΙΛΑΔΕΛΦΕΙΑΣ,37.9737705,23.644034,http://telematics.oasa.gr/#stationInfo_370054
370056,370056,ΑΜΕΡΙΚΑΝΟΥ,37.9769905,23.6389288,http://telematics.oasa.gr/#stationInfo_370056
370057,370057,ΣΠΑΘΑ,37.9789314,23.6370178,http://telematics.oasa.gr/#stationInfo_370057
370059,370059,ΣΠΑΘΑ,37.978659,23.6363587,http://telematics.oasa.gr/#stationInfo_370059
370060,370060,ΑΜΕΡΙΚΑΝΟΥ,37.9769614,23.6382458,http://telematics.oasa.gr/#stationInfo_370060
370061,370061,ΧΕΙΜΑΡΑΣ,37.9741537,23.6608945,http://telematics.oasa.gr/#stationInfo_370061
370062,370062,ΑΝΩΓΕΙΩΝ,37.9754312,23.6411782,http://telematics.oasa.gr/#stationInfo_370062
370063,370063,ΜΟΣΧΟΝΗΣΙΩΝ,37.9742431,23.6421142,http://telematics.oasa.gr/#stationInfo_370063
370064,370064,ΑΓ. ΓΕΩΡΓΙΟΣ,37.9714614,23.6434645,http://telematics.oasa.gr/#stationInfo_370064
370065,370065,ΛΑΟΔΙΚΕΙΑΣ,37.9690767,23.6446714,http://telematics.oasa.gr/#stationInfo_370065
370066,370066,ΚΡΑΤΙΚΟ,37.9722064,23.6638409,http://telematics.oasa.gr/#stationInfo_370066
370067,370067,ΚΑΤΡΑΚΕΙΟ,37.9678726,23.63416,http://telematics.oasa.gr/#stationInfo_370067
370068,370068,ΠΕΡΙΒΟΛΑΚΙ,37.970455,23.6535225,http://telematics.oasa.gr/#stationInfo_370068
370069,370069,ΧΕΙΜΑΡΑΣ,37.9741728,23.6612473,http://telematics.oasa.gr/#stationInfo_370069
370070,370070,ΑΓ. ΤΡΙΑΔΑ,37.9758757,23.6610687,http://telematics.oasa.gr/#stationInfo_370070
370071,370071,ΓΗΠΕΔΟ,37.97762,23.6596033,http://telematics.oasa.gr/#stationInfo_370071
370073,370073,ΑΡΚΑΔΙΟΥ,37.9728112,23.6427521,http://telematics.oasa.gr/#stationInfo_370073
370074,370074,ΗΦΑΙΣΤΟΥ,37.9679556,23.6369301,http://telematics.oasa.gr/#stationInfo_370074
370075,370075,ΠΑΛΑΙΟ ΤΕΡΜΑ,37.9708075,23.6619585,http://telematics.oasa.gr/#stationInfo_370075
370077,370077,ΠΕΡΙΒΟΛΑΚΙ,37.9698906,23.6516352,http://telematics.oasa.gr/#stationInfo_370077
370078,370078,ΑΓ. ΙΩΑΝΝΗΣ,37.9674361,23.6506222,http://telematics.oasa.gr/#stationInfo_370078
370079,370079,ΓΕΦΥΡΑ,37.9644943,23.6493839,http://telematics.oasa.gr/#stationInfo_370079
370080,370080,ΓΕΦΥΡΑ,37.9640789,23.649124,http://telematics.oasa.gr/#stationInfo_370080
370081,370081,ΑΓ. ΝΙΚΟΛΑΟΣ - ΣΤ. ΝΙΚΑΙΑ,37.9665715,23.6478143,http://telematics.oasa.gr/#stationInfo_370081
370082,370082,ΚΑΛΛΙΠΟΛΕΩΣ,37.9651172,23.6535024,http://telematics.oasa.gr/#stationInfo_370082
370083,370083,ΚΑΛΛΙΠΟΛΕΩΣ,37.964939,23.6534915,http://telematics.oasa.gr/#stationInfo_370083
370084,370084,ΑΤΤΑΛΕΙΑ,37.9811281,23.6421196,http://telematics.oasa.gr/#stationInfo_370084
370086,370086,ΠΛ. ΑΝΑΛΗΨΕΩΣ,37.9814807,23.63963,http://telematics.oasa.gr/#stationInfo_370086
370088,370088,ΠΛ. ΑΝΑΛΗΨΕΩΣ,37.9823984,23.6390048,http://telematics.oasa.gr/#stationInfo_370088
370089,370089,ΣΑΓΙΟΝΑΡΑ,37.9800695,23.637832,http://telematics.oasa.gr/#stationInfo_370089
370090,370090,ΚΩΣΤΗΣ ΠΑΛΑΜΑΣ,37.9816869,23.6391449,http://telematics.oasa.gr/#stationInfo_370090
370091,370091,ΣΑΓΙΟΝΑΡΑ,37.9803034,23.6376942,http://telematics.oasa.gr/#stationInfo_370091
370092,370092,1η Κ. ΠΑΛΑΜΑ,37.982816,23.6363122,http://telematics.oasa.gr/#stationInfo_370092
370094,370094,ΝΗΠΙΑΓΩΓΕΙΟ,37.9848325,23.6304751,http://telematics.oasa.gr/#stationInfo_370094
370095,370095,ΕΥΡΙΠΙΔΟΥ,37.9826421,23.6342574,http://telematics.oasa.gr/#stationInfo_370095
370096,370096,ΦΛΕΜΙΝΓΚ,37.9815985,23.6338732,http://telematics.oasa.gr/#stationInfo_370096
370097,370097,ΠΡΑΞΙΤΕΛΟΥΣ,37.9797919,23.6354991,http://telematics.oasa.gr/#stationInfo_370097
370098,370098,ΣΤ. ΝΙΚΑΙΑ,37.966062,23.6462001,http://telematics.oasa.gr/#stationInfo_370098
370100,370100,ΙΩΝΙΑΣ,37.9650684,23.6395337,http://telematics.oasa.gr/#stationInfo_370100
370101,370101,ΓΥΜΝΑΣΙΟ,37.9629929,23.6446438,http://telematics.oasa.gr/#stationInfo_370101
370102,370102,ΣΤΡΟΦΗ ΚΥΠΡΟΥ,37.9645638,23.6455129,http://telematics.oasa.gr/#stationInfo_370102
370104,370104,ΦΑΝΑΡΙ,37.969057,23.6382049,http://telematics.oasa.gr/#stationInfo_370104
370105,370105,ΣΧΟΛΕΙΟ,37.9720172,23.6395111,http://telematics.oasa.gr/#stationInfo_370105
370107,370107,ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ,37.9782311,23.6408357,http://telematics.oasa.gr/#stationInfo_370107
370108,370108,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,37.9781308,23.6404604,http://telematics.oasa.gr/#stationInfo_370108
370109,370109,ΣΤΕΓΗ,37.9736587,23.6398788,http://telematics.oasa.gr/#stationInfo_370109
370110,370110,ΣΧΟΛΕΙΟ,37.9715696,23.6391468,http://telematics.oasa.gr/#stationInfo_370110
370111,370111,ΦΑΝΑΡΙ,37.9694079,23.638021,http://telematics.oasa.gr/#stationInfo_370111
370112,370112,ΦΡΥΓΙΑΣ,37.9661451,23.6379801,http://telematics.oasa.gr/#stationInfo_370112
370113,370113,ΠΑΛ. ΤΕΡΜΑ,37.9869392,23.6281608,http://telematics.oasa.gr/#stationInfo_370113
