Line_descr,Line_encoding,Direction,Stop_id,Stop_encoding,Stop_order,Stop_descr,Stop_lat,Stop_lon
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60672,450,18,ΙΠΠΟΚΡΑΤΕΙΟ,37.9840931,23.7588024
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60674,453,19,ΙΛΙΣΙΑ,37.9785187,23.7521274
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,1,90250,4374,19,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ - ΑΠΟΒΙΒΑΣΗ,38.030657,23.7435179
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60675,1327,20,ΝΟΣΟΚ. ΕΥΑΓΓΕΛΙΣΜΟΣ,37.9765364,23.7477618
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,1,314,4375,20,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ,37.9665632,23.7493908
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60676,1115,21,ΡΗΓΙΛΛΗΣ,37.9754734,23.742435
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60991,1385,22,ΣΥΝΤΑΓΜΑ,37.9759189,23.733962
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,60718,360,22,ΣΥΝΤΑΓΜΑ,37.9753245,23.7338527
Ε14-ΣΥΝΤΑΓΜΑ-Ο.Α.Κ.Α.-ΥΠ.ΠΑΙΔΕΙΑΣ(EXPRESS),131,2,138,4369,23,ΖΑΠΠΕΙΟ,37.9729095,23.7346335
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,390,4390,1,ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ,37.9692885,23.774746
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,58,1233,1,ΠΕΙΡΑΙΑΣ ΠΛ. ΚΑΡΑΪΣΚΑΚΗ,37.9460535,23.6410725
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,400053,1162,2,ΤΕΡΨΙΘΕΑ,37.9405163,23.645139
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200104,4391,2,ΘΕΟΛΟΓΙΚΗ,37.9690462,23.7744558
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200100,4385,3,ΓΕΩΛΟΓΙΑ,37.9662701,23.7840721
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,400506,1164,3,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,37.9434546,23.648175
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,400058,137,4,ΒΕΝΙΖΕΛΟΥ,37.9426629,23.6514936
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200101,4386,4,ΓΡΑΜΜΑΤΕΙΑ,37.9673814,23.7870143
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200102,4387,5,ΧΗΜΙΚΟ,37.9686345,23.7848068
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,400075,141,5,ΗΣΑΠ Ν. ΦΑΛΗΡΟΥ,37.9445913,23.6671421
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200105,4388,6,ΦΥΣΙΚΟ,37.9691608,23.782473
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,340079,401,6,ΧΡΥΣΑΚΗ,37.9462156,23.7034583
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,340081,403,7,ΣΤΡΟΦΗ Ν. ΣΜΥΡΝΗΣ,37.9506901,23.7092155
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200103,4389,7,ΦΙΛΟΣΟΦΙΚΗ,37.9700932,23.7803548
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200097,4392,8,4η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.9673384,23.7742059
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,60810,159,8,ΠΑΝΤΕΙΟΣ,37.9589516,23.7198878
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,60814,162,9,ΣΤ. ΣΥΓΓΡΟΥ-ΦΙΞ,37.9645175,23.7268669
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200098,4393,9,5η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.967564,23.7703792
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200099,4394,10,6η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.9680371,23.766241
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200093,4380,10,ΠΥΛΗ,37.9717648,23.7593572
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200094,4381,11,1η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.9697203,23.7636351
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200090,4395,11,7η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.9698968,23.7638621
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200095,4382,12,2η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.9677197,23.7664829
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,200049,4396,12,ΑΦΕΤΗΡΙΑ - ΤΕΡΜΑ (ΠΥΛΗ),37.9717737,23.7601593
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,60806,168,13,ΣΤ. ΣΥΓΓΡΟΥ-ΦΙΞ,37.964467,23.7264443
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200096,4383,13,3η ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗΣ,37.967266,23.7706628
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,240001,171,14,ΠΑΝΤΕΙΟΣ,37.9588496,23.7190716
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200107,4384,14,ΠΥΛΗ ΚΑΙΣΑΡΙΑΝΗΣ,37.9671803,23.7742817
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,240005,461,15,ΣΤΡΟΦΗ Ν. ΣΜΥΡΝΗΣ,37.9499964,23.7076729
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200100,4385,15,ΓΕΩΛΟΓΙΑ,37.9662701,23.7840721
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,240007,463,16,ΧΡΥΣΑΚΗ,37.945542,23.7019515
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200101,4386,16,ΓΡΑΜΜΑΤΕΙΑ,37.9673814,23.7870143
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,400087,189,17,ΗΣΑΠ Ν.ΦΑΛΗΡΟΥ,37.9447406,23.6661666
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200102,4387,17,ΧΗΜΙΚΟ,37.9686345,23.7848068
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,400084,193,18,ΔΗΜΟΤΙΚΟ,37.945223,23.6488153
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200105,4388,18,ΦΥΣΙΚΟ,37.9691608,23.782473
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,200103,4389,19,ΦΙΛΟΣΟΦΙΚΗ,37.9700932,23.7803548
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,2,58,1233,19,ΠΕΙΡΑΙΑΣ ΠΛ. ΚΑΡΑΪΣΚΑΚΗ,37.9460535,23.6410725
Ε90-ΠΕΙΡΑΙΑΣ-ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ(ΣΧΟΛΙΚΗEXPRESS),132,1,390,4390,20,ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ,37.9692885,23.774746
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,1010,4403,1,ΚΤΙΡΙΟ ΑΝΑΧΩΡΗΣΕΩΝ,37.9368263,23.9465442
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,9,241,1,ΣΤ. ΥΠΕΡΑΣΤΙΚΩΝ ΛΕΩΦΟΡΕΙΩΝ ΚΗΦΙΣΟΥ,37.99766,23.6991965
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,440042,4404,2,ΕΜΠ/ΚΟ ΠΑΡΚΟ ΑΕΡΟΔΡΟΜΙΟΥ,37.924078,23.9314903
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,60930,1922,2,ΚΟΛΟΚΥΝΘΟΥΣ,38.0016829,23.7059064
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,440104,4405,3,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,37.9217376,23.9315535
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,60889,1925,3,ΡΟΣΙΝΙΟΛ,38.0077247,23.714528
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,60131,1928,4,ΣΤ. ΥΠΕΡ/ΚΩΝ ΛΙΟΣΙΩΝ,38.0102641,23.7211138
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,390005,4406,4,ΑΤΤΙΚΕΣ ΔΙΑΔΡΟΜΕΣ,37.9579,23.886866
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,350020,4397,5,ΚΟΜΒΟΣ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,38.0488282,23.7418004
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,390006,4407,5,ΣΕΑ,37.9713,23.8797
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,90051,4398,6,ΚΗΦΙΣΙΑΣ,38.041506,23.8030139
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,90053,4408,6,ΚΗΦΙΣΙΑΣ,38.0427959,23.8036714
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,390011,4399,7,ΣΕΑ,37.971614,23.878
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,350021,4409,7,ΚΟΜΒΟΣ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,38.0488213,23.7410269
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,62131,4410,8,ΣΤ. ΥΠΕΡ/ΚΩΝ ΛΙΟΣΙΩΝ,38.0103702,23.7210704
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,390004,4400,8,ΑΤΤΙΚΕΣ ΔΙΑΔΡΟΜΕΣ,37.9557,23.8857
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,440102,4401,9,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,37.9212025,23.9307989
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,420131,1947,9,ΡΟΣΙΝΙΟΛ,38.0080205,23.7138434
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,440014,4402,10,ΤΕΛΩΝΕΙΟ,37.92444,23.934829
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,420149,1950,10,ΚΟΛΟΚΥΝΘΟΥΣ,38.0025315,23.7061381
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,2,9,241,11,ΣΤ. ΥΠΕΡΑΣΤΙΚΩΝ ΛΕΩΦΟΡΕΙΩΝ ΚΗΦΙΣΟΥ,37.99766,23.6991965
Χ93-ΣΤ.ΥΠΕΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ-ΑΕΡΟΛΙΜΕΝΑΣΑΘΗΝΩΝ(EXPRESS),133,1,1010,4403,11,ΚΤΙΡΙΟ ΑΝΑΧΩΡΗΣΕΩΝ,37.9368263,23.9465442
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,156,4411,1,ΣΥΝΤΑΓΜΑ,37.974908,23.7348845
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,1010,4403,1,ΚΤΙΡΙΟ ΑΝΑΧΩΡΗΣΕΩΝ,37.9368263,23.9465442
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,440042,4404,2,ΕΜΠ/ΚΟ ΠΑΡΚΟ ΑΕΡΟΔΡΟΜΙΟΥ,37.924078,23.9314903
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,60589,1118,2,ΒΥΖΑΝΤΙΝΟ ΜΟΥΣΕΙΟ - ΡΗΓΙΛΛΗΣ,37.975537,23.7443894
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,61558,4412,3,ΧΙΛΤΟΝ,37.9770282,23.7507299
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,440104,4405,3,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,37.9217376,23.9315535
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,60591,413,4,ΙΛΙΣΙΑ,37.9784925,23.752729
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,390005,4406,4,ΑΤΤΙΚΕΣ ΔΙΑΔΡΟΜΕΣ,37.9579,23.886866
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,390006,4407,5,ΣΕΑ,37.9713,23.8797
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,61025,415,5,ΠΛ. ΜΑΒΙΛΗ,37.9822409,23.7565994
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,700021,4152,6,ΓΕΦΥΡΑ,38.0056419,23.8698509
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,60677,1429,6,ΓΑΛΑΞΙΑΣ,37.9851167,23.7613385
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,60771,4124,7,ΖΑΓΟΡΑ,37.987745,23.7673909
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,800012,4153,7,ΠΥΡΓΟΣ,38.0066886,23.864261
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,60680,215,8,ΣΧΟΛΗ ΑΣΤΥΝΟΜΙΑΣ,37.9908482,23.7715189
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,800014,4156,8,ΠΑΝΑΓΙΤΣΑ,38.0092121,23.853068
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,30017,4164,9,ΠΛ. ΑΓ. ΠΑΡΑΣΚΕΥΗΣ,38.0134032,23.8192695
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,710002,4128,9,ΣΤ. ΕΘΝ. ΑΜΥΝΑ,37.9992298,23.7849101
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,490006,4129,10,7η ΧΟΛΑΡΓΟΥ,38.0075559,23.8024145
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,481194,1727,10,ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,38.0092501,23.8058321
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,30413,1674,11,ΣΤ. ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,38.0096583,23.8073089
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,480107,1886,11,7η ΧΟΛΑΡΓΟΥ,38.0074357,23.801182
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,690021,4168,12,ΣΤ. ΕΘΝ. ΑΜΥΝΑ,37.9995579,23.7847177
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,30005,4134,12,ΠΛ. ΑΓ. ΠΑΡΑΣΚΕΥΗΣ,38.0134167,23.8207502
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,560003,4141,13,ΠΑΝΑΓΙΤΣΑ,38.0089688,23.8524103
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,61047,227,13,ΕΡΡΙΚΟΣ ΝΤΥΝΑΝ,37.9903439,23.7702728
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,800011,4144,14,ΠΥΡΓΟΣ,38.0062265,23.8651775
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,61598,4172,14,ΚΑΡΑΝΙΚΑ,37.9871315,23.7656505
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,61040,449,15,ΠΛ. ΑΜΠΕΛΟΚΗΠΩΝ,37.9854119,23.7602671
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,390011,4399,15,ΣΕΑ,37.971614,23.878
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,60673,451,16,ΠΛ. ΜΑΒΙΛΗ,37.9825706,23.7564327
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,390004,4400,16,ΑΤΤΙΚΕΣ ΔΙΑΔΡΟΜΕΣ,37.9557,23.8857
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,60674,453,17,ΙΛΙΣΙΑ,37.9785187,23.7521274
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,440102,4401,17,ΚΤΙΡΙΟ ΔΙΟΙΚΗΣΗΣ,37.9212025,23.9307989
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,440014,4402,18,ΤΕΛΩΝΕΙΟ,37.92444,23.934829
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,60675,1327,18,ΝΟΣΟΚ. ΕΥΑΓΓΕΛΙΣΜΟΣ,37.9765364,23.7477618
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,2,60676,1115,19,ΡΗΓΙΛΛΗΣ,37.9754734,23.742435
Χ95-ΣΥΝΤΑΓΜΑ-ΑΕΡΟΛ.ΑΘΗΝΩΝ(EXPRESS),134,1,1010,4403,19,ΚΤΙΡΙΟ ΑΝΑΧΩΡΗΣΕΩΝ,37.9368263,23.9465442
